Ship Mode,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Ship Time
3,Corporate,EMEA,Furniture,Bookcases,438.51,1,0.0,197.31,52.31,1,4
2,Consumer,South,Furniture,Chairs,394.92,9,0.0,51.3,52.30800000000001,1,5
3,Home Office,Central,Technology,Phones,848.4000000000001,5,0.0,152.7,52.3,3,5
3,Corporate,Oceania,Technology,Copiers,534.762,2,0.1,-53.478,52.3,2,6
0,Consumer,Oceania,Office Supplies,Appliances,260.82000000000005,3,0.1,-8.730000000000004,52.28,0,2
3,Corporate,Oceania,Office Supplies,Storage,1714.3649999999998,9,0.1,647.595,52.27,3,4
2,Consumer,Oceania,Technology,Phones,453.6,6,0.4,-143.64000000000004,52.27,1,2
3,Consumer,Caribbean,Furniture,Chairs,551.5559999999998,3,0.4,-101.12399999999994,52.262,2,6
0,Corporate,North Asia,Furniture,Furnishings,155.70000000000002,3,0.0,55.98,52.26,0,1
1,Consumer,South,Office Supplies,Paper,310.688,7,0.2,108.74079999999998,52.26,3,0
2,Corporate,South,Office Supplies,Supplies,337.2,12,0.0,80.88000000000001,52.255,1,2
0,Consumer,Central,Furniture,Bookcases,224.4,2,0.0,17.919999999999998,52.251,1,3
3,Consumer,East,Office Supplies,Appliances,393.25,5,0.0,129.77249999999998,52.25,1,4
2,Home Office,North Asia,Furniture,Chairs,255.285,3,0.5,-199.125,52.24,0,2
0,Consumer,Central,Furniture,Chairs,367.19999999999993,2,0.4,-36.719999999999935,52.24,1,2
3,Corporate,Southeast Asia,Technology,Phones,593.9894999999999,5,0.17,-71.7105,52.22,3,6
1,Home Office,Africa,Furniture,Bookcases,496.44,4,0.0,228.36,52.22,3,0
3,Consumer,Central,Technology,Copiers,319.92,1,0.0,15.99,52.21,1,4
2,Consumer,North Asia,Technology,Phones,911.52,6,0.0,309.78000000000003,52.21,3,2
1,Consumer,South,Furniture,Furnishings,190.8,8,0.0,13.2,52.2,1,0
1,Consumer,North,Office Supplies,Appliances,277.89,1,0.0,13.89,52.2,0,0
3,Consumer,Caribbean,Office Supplies,Appliances,561.3439999999999,2,0.2,84.184,52.196000000000005,3,6
0,Corporate,Central,Office Supplies,Storage,356.292,2,0.1,154.392,52.19,3,1
0,Consumer,East,Technology,Machines,241.17,2,0.7,-168.8189999999999,52.17,1,1
3,Consumer,South,Technology,Phones,572.5200000000001,6,0.0,211.8,52.167,3,4
1,Corporate,Central,Office Supplies,Art,269.85,5,0.0,91.65,52.16,3,0
0,Consumer,Southeast Asia,Office Supplies,Art,151.1976,4,0.27,-33.2424,52.16,0,2
2,Consumer,Southeast Asia,Furniture,Bookcases,341.9982,3,0.07,80.81819999999999,52.16,1,3
1,Corporate,Africa,Technology,Phones,195.44400000000005,1,0.7,-195.456,52.16,0,0
3,Consumer,Central,Furniture,Chairs,1136.6639999999998,6,0.4,-284.256,52.14,3,4
3,Corporate,North,Office Supplies,Storage,425.25,7,0.0,208.32,52.14,1,4
3,Home Office,Oceania,Furniture,Bookcases,775.278,7,0.1,146.32799999999995,52.13,3,5
3,Consumer,East,Office Supplies,Binders,735.98,2,0.0,331.191,52.13,3,6
2,Consumer,West,Furniture,Bookcases,435.999,3,0.15,5.129399999999976,52.12,1,2
0,Corporate,Southeast Asia,Furniture,Chairs,292.7592,3,0.27,68.11920000000002,52.11,1,3
0,Home Office,Southeast Asia,Technology,Phones,339.18,2,0.0,108.48,52.1,3,2
3,Home Office,South,Technology,Accessories,291.96,5,0.2,54.74249999999998,52.1,2,6
2,Corporate,Oceania,Office Supplies,Supplies,217.755,5,0.1,86.95500000000001,52.09,0,3
1,Corporate,Central,Technology,Phones,1086.1470000000002,2,0.15,268.2869999999999,52.08,3,0
3,Corporate,Southeast Asia,Technology,Copiers,477.3410999999999,3,0.07,87.1911,52.05,1,4
3,Consumer,Caribbean,Furniture,Chairs,251.2,5,0.2,0.0,52.047,1,4
2,Corporate,North,Office Supplies,Storage,549.36,4,0.0,0.0,52.04,1,4
3,Consumer,West,Technology,Accessories,595.0,5,0.0,95.20000000000005,52.03,3,4
2,Consumer,Africa,Technology,Machines,307.54800000000006,4,0.7,-635.6519999999999,52.03,1,5
3,Consumer,West,Furniture,Chairs,883.84,4,0.2,99.43199999999992,52.02,3,5
3,Consumer,EMEA,Technology,Machines,311.25000000000006,1,0.0,40.44,52.02,1,4
3,Corporate,North,Technology,Copiers,650.7,5,0.0,169.05,51.98,1,4
2,Consumer,Central,Technology,Copiers,406.368,2,0.15,-9.611999999999997,51.98,3,5
2,Home Office,Central,Office Supplies,Art,322.20000000000005,6,0.0,0.0,51.97,3,4
3,Corporate,North,Office Supplies,Storage,277.08000000000004,2,0.0,5.5200000000000005,51.963,2,6
3,Consumer,Oceania,Office Supplies,Art,325.269,7,0.1,100.989,51.96,1,5
3,Consumer,North Asia,Furniture,Bookcases,976.56,8,0.0,97.44,51.96,3,4
3,Corporate,North Asia,Technology,Copiers,297.18,2,0.0,56.46,51.95,2,7
0,Consumer,Southeast Asia,Technology,Copiers,264.8268,2,0.07,105.3468,51.95,0,1
3,Home Office,Central,Technology,Copiers,549.99,1,0.0,274.995,51.95,1,4
3,Home Office,Central,Technology,Accessories,348.92999999999995,3,0.0,104.67,51.94,1,4
2,Consumer,EMEA,Furniture,Bookcases,788.4000000000001,4,0.0,291.6,51.94,3,2
2,Consumer,Central,Furniture,Bookcases,731.82,3,0.0,146.34,51.92999999999999,3,3
2,Consumer,South,Furniture,Bookcases,729.84,2,0.0,167.82,51.91,1,2
3,Consumer,Oceania,Technology,Copiers,1431.8100000000002,5,0.1,509.01,51.91,3,5
2,Consumer,Southeast Asia,Technology,Copiers,378.39,1,0.0,151.35000000000002,51.9,1,2
2,Consumer,West,Office Supplies,Storage,340.92,3,0.0,3.409199999999984,51.9,0,2
0,Home Office,Central,Furniture,Chairs,470.302,7,0.3,-87.34180000000003,51.9,1,3
3,Corporate,Africa,Furniture,Chairs,952.2,2,0.0,380.88,51.9,3,5
3,Consumer,North,Furniture,Tables,985.248,2,0.2,24.608,51.896,3,6
1,Corporate,EMEA,Technology,Phones,3085.344,12,0.6,-4088.376,51.89,0,0
0,Corporate,Central,Furniture,Bookcases,165.88000000000002,2,0.0,79.6,51.883,0,3
3,Consumer,EMEA,Furniture,Chairs,473.6099999999999,1,0.0,137.34,51.88,2,7
3,Corporate,North,Technology,Machines,509.85,3,0.0,71.37,51.87,3,5
1,Consumer,North Asia,Office Supplies,Paper,149.57999999999998,9,0.0,55.08,51.87,0,0
3,Consumer,North,Office Supplies,Storage,1023.12,8,0.0,122.64,51.86,3,4
2,Home Office,South,Technology,Phones,503.96,4,0.0,131.02960000000002,51.86,3,5
0,Home Office,Central,Furniture,Bookcases,459.513,3,0.1,30.573,51.84,3,1
3,Corporate,Oceania,Technology,Copiers,861.8399999999999,4,0.1,-95.76,51.83,3,5
1,Consumer,North,Technology,Machines,244.74000000000004,2,0.0,70.92,51.82,1,0
3,Corporate,Central,Technology,Phones,647.904,6,0.2,56.691599999999966,51.81,3,6
0,Consumer,Africa,Technology,Phones,195.41700000000003,1,0.7,-312.693,51.81,1,1
2,Corporate,Central,Furniture,Bookcases,143.37,1,0.0,31.53,51.8,0,2
3,Home Office,West,Furniture,Chairs,915.136,4,0.2,102.95279999999988,51.8,3,4
3,Consumer,South,Furniture,Chairs,369.144,3,0.6,-535.2959999999999,51.799,1,4
3,Consumer,Central,Technology,Phones,364.32,2,0.0,142.07999999999998,51.79,1,4
2,Consumer,Central,Office Supplies,Storage,557.28,3,0.1,216.72,51.79,3,2
2,Consumer,North,Technology,Phones,159.48,2,0.0,52.62,51.79,0,2
3,Corporate,Southeast Asia,Furniture,Bookcases,691.1163,3,0.37,-142.64369999999997,51.79,3,4
3,Corporate,North Asia,Technology,Copiers,568.6199999999999,3,0.0,45.45,51.77,1,4
1,Corporate,South,Furniture,Bookcases,350.088,3,0.6,-385.15199999999993,51.754,3,0
2,Consumer,Southeast Asia,Technology,Copiers,274.95449999999994,1,0.07,-0.0255000000000009,51.75,1,2
3,Corporate,Africa,Furniture,Bookcases,871.98,2,0.0,357.48,51.75,3,5
2,Consumer,Oceania,Furniture,Bookcases,793.2059999999999,2,0.1,8.765999999999991,51.74,3,3
3,Consumer,Caribbean,Furniture,Bookcases,895.1799999999997,11,0.0,152.01999999999998,51.74,3,4
3,Corporate,Central Asia,Technology,Accessories,976.08,4,0.0,361.08,51.72,3,5
0,Consumer,South,Technology,Copiers,248.82,2,0.0,39.78,51.71,1,1
0,Consumer,Caribbean,Office Supplies,Art,227.08,7,0.0,43.12,51.694,1,2
3,Consumer,East,Furniture,Furnishings,414.0,8,0.0,124.2,51.69,3,4
3,Consumer,South,Furniture,Bookcases,410.7600000000001,2,0.5,-57.54000000000008,51.68,1,5
3,Consumer,Central,Technology,Phones,535.8825,5,0.15,12.5325,51.67,1,4
3,Consumer,North Asia,Technology,Copiers,636.36,2,0.0,267.24,51.67,2,6
2,Consumer,West,Office Supplies,Binders,487.984,2,0.2,152.49499999999998,51.65,1,3
3,Consumer,Central,Office Supplies,Storage,557.28,3,0.1,216.72,51.64,3,4
2,Consumer,Oceania,Furniture,Chairs,369.117,7,0.1,110.607,51.63,3,4
1,Consumer,Central,Office Supplies,Art,133.35000000000002,5,0.0,5.249999999999999,51.62,0,0
3,Home Office,Central,Furniture,Bookcases,410.346,3,0.1,155.01600000000002,51.61,2,6
3,Consumer,Africa,Furniture,Bookcases,660.3120000000001,6,0.7,-836.5680000000002,51.61,3,5
3,Consumer,South,Furniture,Bookcases,491.76,4,0.0,4.800000000000001,51.6,1,5
2,Corporate,Central Asia,Office Supplies,Supplies,182.54999999999995,5,0.0,23.700000000000003,51.6,0,2
3,Corporate,Central Asia,Furniture,Bookcases,567.135,9,0.5,-510.435,51.6,3,5
0,Corporate,Southeast Asia,Technology,Accessories,543.0168000000001,4,0.47,-256.1832000000001,51.59,1,1
3,Consumer,Africa,Furniture,Bookcases,690.48,4,0.0,213.96,51.59,3,5
0,Consumer,Caribbean,Technology,Copiers,183.95496,2,0.202,-21.24504,51.586,1,1
0,Consumer,EMEA,Technology,Accessories,337.2,8,0.0,111.12,51.58,1,2
3,Consumer,Africa,Technology,Machines,244.74000000000004,2,0.0,70.92,51.57,1,4
3,Home Office,Oceania,Furniture,Tables,646.569,1,0.3,-55.43099999999998,51.56,2,7
3,Consumer,North,Office Supplies,Storage,405.09,7,0.0,105.21,51.55,1,4
3,Corporate,Southeast Asia,Furniture,Chairs,691.4705999999999,2,0.27,28.410600000000017,51.54,3,4
3,Consumer,Oceania,Technology,Copiers,669.06,5,0.1,289.86000000000007,51.54,3,4
3,Consumer,South,Office Supplies,Storage,687.36,8,0.0,261.12,51.533,3,5
0,Home Office,North,Technology,Copiers,599.16,2,0.0,0.0,51.53,3,2
2,Corporate,South,Furniture,Chairs,333.9000000000001,3,0.0,0.0,51.527,1,3
3,Corporate,Central,Furniture,Tables,1291.446,4,0.35,-39.83399999999983,51.52,1,4
3,Consumer,North,Furniture,Bookcases,607.716,4,0.1,189.036,51.52,2,7
3,Consumer,West,Furniture,Chairs,725.344,4,0.2,54.4008,51.52,3,4
2,Consumer,Oceania,Technology,Copiers,531.5219999999999,2,0.1,47.20200000000001,51.51,3,5
3,Home Office,EMEA,Technology,Phones,643.98,1,0.0,193.17,51.51,3,4
2,Home Office,Central Asia,Furniture,Chairs,448.77,7,0.0,170.51999999999998,51.49,1,2
3,Corporate,North,Furniture,Bookcases,700.176,3,0.2,-35.063999999999986,51.475,3,4
1,Corporate,Central,Furniture,Bookcases,769.1759999999999,6,0.1,299.016,51.45,1,0
3,Consumer,North Asia,Office Supplies,Appliances,589.6800000000001,6,0.0,200.34,51.45,1,4
1,Consumer,EMEA,Technology,Accessories,247.32,1,0.0,19.77,51.45,0,0
3,Consumer,Central,Furniture,Bookcases,876.3,3,0.0,359.28,51.441,3,4
0,Consumer,North Asia,Furniture,Furnishings,141.82500000000002,5,0.5,-71.02500000000002,51.44,0,3
0,Corporate,Caribbean,Furniture,Chairs,337.92,6,0.0,81.0,51.414,1,2
1,Corporate,Central,Furniture,Bookcases,231.72,2,0.0,60.24,51.412,1,0
3,Corporate,Southeast Asia,Technology,Machines,701.6625,3,0.25,177.68249999999998,51.41,3,5
3,Consumer,Central,Furniture,Tables,601.47,3,0.5,-300.735,51.4,3,6
3,Corporate,West,Office Supplies,Paper,307.776,7,0.2,111.5688,51.4,1,5
3,Corporate,Central,Office Supplies,Storage,1554.936,3,0.2,77.74680000000001,51.4,3,5
3,Corporate,South,Office Supplies,Appliances,333.92,8,0.0,106.72,51.395,1,4
3,Consumer,South,Technology,Copiers,593.53056,6,0.002,111.73056,51.377,3,4
0,Corporate,Caribbean,Furniture,Chairs,117.62,1,0.0,24.7,51.362,0,2
3,Home Office,Central,Technology,Phones,829.1325000000002,7,0.15,146.21249999999995,51.36,3,6
3,Consumer,Central,Furniture,Chairs,853.9299999999998,5,0.3,-24.39799999999991,51.36,3,5
3,Consumer,Central Asia,Technology,Phones,1283.52,7,0.0,205.17,51.35,3,6
2,Consumer,Central Asia,Furniture,Chairs,366.84,4,0.0,21.96,51.34,3,5
3,Consumer,EMEA,Technology,Copiers,756.6,2,0.0,332.88,51.34,3,4
3,Home Office,South,Furniture,Tables,656.4600000000002,7,0.7,-765.9399999999998,51.338,3,6
2,Consumer,East,Furniture,Furnishings,303.92,5,0.2,-30.392000000000024,51.33,1,2
0,Consumer,Africa,Furniture,Bookcases,281.82,2,0.0,56.34,51.32,1,1
3,Corporate,North Asia,Furniture,Chairs,521.4300000000001,7,0.0,229.32,51.3,1,5
3,Consumer,North,Office Supplies,Appliances,566.61,1,0.0,28.32,51.28,3,5
3,Consumer,Central,Technology,Phones,502.94999999999993,7,0.0,221.13,51.28,3,4
3,Corporate,EMEA,Office Supplies,Appliances,500.88,1,0.0,55.08,51.28,3,4
3,Consumer,Central,Technology,Phones,769.95,5,0.0,223.2855,51.27,1,4
0,Home Office,Oceania,Furniture,Chairs,230.742,2,0.1,33.282,51.24,1,2
0,Corporate,Central,Technology,Accessories,295.452,3,0.4,14.771999999999936,51.236,1,1
1,Home Office,Caribbean,Office Supplies,Binders,163.98,9,0.0,11.34,51.232000000000006,0,0
0,Consumer,West,Office Supplies,Appliances,176.04,4,0.0,45.7704,51.23,0,1
3,Consumer,South,Office Supplies,Storage,675.0600000000001,3,0.0,87.7578,51.19,3,4
3,Consumer,Central,Office Supplies,Storage,496.86,7,0.0,24.842999999999947,51.19,3,6
0,Consumer,South,Office Supplies,Art,140.98,7,0.0,2.8,51.184,0,3
0,Corporate,South,Technology,Phones,182.304,4,0.4,-54.696,51.18,1,2
3,Consumer,North Asia,Furniture,Furnishings,648.9000000000001,6,0.0,136.26,51.18,3,5
3,Home Office,EMEA,Furniture,Bookcases,504.12,4,0.0,105.84,51.18,3,4
3,Corporate,Southeast Asia,Furniture,Bookcases,530.1450000000001,5,0.37,84.04499999999996,51.16,3,6
3,Corporate,West,Furniture,Bookcases,424.9574999999999,5,0.15,19.997999999999976,51.16,1,5
3,Consumer,Central,Technology,Machines,311.25000000000006,1,0.0,40.44,51.14,2,7
0,Consumer,Central,Office Supplies,Storage,164.772,3,0.4,-71.44800000000002,51.131,0,3
2,Corporate,Africa,Technology,Machines,312.51000000000005,1,0.0,3.12,51.13,0,3
3,Consumer,Central,Office Supplies,Appliances,584.22,7,0.0,233.52,51.12,3,4
0,Corporate,North,Office Supplies,Supplies,171.882,6,0.1,34.362,51.12,0,3
0,Consumer,West,Technology,Phones,302.376,3,0.2,22.67820000000001,51.11,1,2
0,Home Office,Africa,Technology,Machines,309.24,1,0.0,86.58,51.11,3,3
2,Corporate,South,Technology,Accessories,341.79999999999995,2,0.0,164.04000000000002,51.107,1,2
0,Consumer,Southeast Asia,Furniture,Tables,533.1588000000002,2,0.47,-301.8012000000001,51.1,1,1
0,Corporate,North,Technology,Accessories,145.68,3,0.0,59.7,51.091,0,2
2,Consumer,EMEA,Office Supplies,Storage,256.86,2,0.0,2.52,51.09,0,3
0,Consumer,Central,Technology,Accessories,238.5,5,0.0,109.7,51.086,1,1
3,Consumer,Oceania,Furniture,Bookcases,654.102,2,0.1,-50.898,51.08,3,5
2,Corporate,Oceania,Technology,Copiers,643.2479999999999,2,0.1,-50.05199999999999,51.08,1,4
3,Home Office,Oceania,Furniture,Bookcases,776.4660000000001,6,0.1,94.80599999999995,51.08,3,5
2,Consumer,Caribbean,Furniture,Chairs,367.19999999999993,2,0.4,-36.719999999999935,51.046,1,4
2,Corporate,Central,Technology,Copiers,143.51999999999998,3,0.402,9.119999999999994,51.043,0,2
3,Corporate,South,Technology,Phones,332.748,3,0.1,-14.832,51.04,1,4
3,Consumer,South,Furniture,Bookcases,677.4,4,0.0,60.96,51.03,3,5
0,Corporate,South,Office Supplies,Envelopes,147.24,6,0.0,64.62,51.03,0,3
1,Consumer,Central,Office Supplies,Storage,252.828,3,0.4,-92.712,51.008,1,0
3,Consumer,North,Furniture,Bookcases,1318.752,6,0.2,280.152,51.005,3,5
2,Corporate,North,Technology,Copiers,428.22,3,0.0,192.69,51.0,3,5
3,Home Office,Oceania,Technology,Machines,711.8280000000001,3,0.1,-79.09200000000001,51.0,3,6
3,Corporate,South,Office Supplies,Storage,378.88000000000005,4,0.0,151.52,50.994,1,4
0,Corporate,Central,Office Supplies,Paper,196.08,8,0.0,44.88,50.98,1,2
3,Consumer,North Asia,Technology,Copiers,642.7199999999999,2,0.0,44.94,50.97,3,7
0,Consumer,Caribbean,Furniture,Chairs,177.824,2,0.2,37.78399999999999,50.932,1,2
3,Home Office,South,Technology,Phones,456.66,9,0.0,77.58,50.93,1,4
1,Corporate,Central,Furniture,Bookcases,437.72399999999993,4,0.1,165.32399999999998,50.93,3,0
3,Corporate,West,Office Supplies,Binders,251.52,6,0.2,81.744,50.92,1,4
3,Consumer,Central,Office Supplies,Paper,335.52,4,0.2,117.432,50.91,1,4
3,Consumer,Central,Office Supplies,Appliances,633.5279999999999,3,0.4,-316.812,50.9,3,5
3,Consumer,Southeast Asia,Furniture,Chairs,695.8799999999999,2,0.25,-167.03999999999996,50.9,3,4
0,Consumer,North,Technology,Copiers,191.49624,2,0.002,43.73624,50.893,0,1
3,Corporate,Central,Office Supplies,Storage,382.725,7,0.1,165.795,50.89,2,7
0,Home Office,North Asia,Furniture,Furnishings,139.94400000000002,7,0.2,6.803999999999995,50.88,0,3
3,Home Office,Oceania,Technology,Accessories,464.13,2,0.1,41.250000000000014,50.88,3,6
3,Home Office,Central,Furniture,Tables,457.4849999999999,3,0.3,-84.96150000000003,50.88,3,7
3,Consumer,Central,Furniture,Bookcases,706.32,4,0.1,156.95999999999998,50.87,3,4
3,Consumer,North Asia,Furniture,Chairs,705.7200000000001,4,0.0,91.68,50.87,3,6
3,Consumer,East,Office Supplies,Supplies,769.1840000000001,4,0.2,-163.45159999999996,50.87,3,4
3,Consumer,Central Asia,Office Supplies,Storage,538.44,4,0.0,156.12,50.86,3,5
2,Consumer,Africa,Technology,Machines,491.64,4,0.0,132.72,50.86,3,5
3,Consumer,Central,Furniture,Bookcases,384.944,4,0.3,-126.4816,50.85,2,7
0,Corporate,Central,Office Supplies,Storage,1527.12,8,0.1,474.9599999999999,50.83,0,3
2,Corporate,West,Office Supplies,Appliances,325.63200000000006,6,0.2,28.49279999999999,50.82,1,2
3,Corporate,Africa,Technology,Phones,439.56,6,0.0,65.88,50.81,2,6
1,Corporate,Central,Office Supplies,Storage,238.14,3,0.4,23.75999999999999,50.809,0,0
3,Consumer,Caribbean,Technology,Phones,623.168,7,0.2,225.84800000000004,50.803,3,6
3,Consumer,Central,Furniture,Chairs,366.744,4,0.3,-110.02320000000005,50.8,1,4
3,Corporate,Central,Technology,Phones,566.916,4,0.15,-0.0839999999999889,50.78,2,6
3,Consumer,Oceania,Technology,Machines,626.184,4,0.1,257.424,50.77,3,6
2,Corporate,Africa,Furniture,Bookcases,438.15,1,0.0,113.91,50.77,3,2
3,Consumer,Oceania,Technology,Machines,1687.3920000000005,7,0.1,674.7719999999999,50.75,3,5
0,Consumer,Central Asia,Furniture,Bookcases,195.264,2,0.2,19.524,50.75,0,3
3,Consumer,East,Office Supplies,Binders,679.96,5,0.2,220.987,50.75,3,6
3,Home Office,Central,Furniture,Chairs,563.517,9,0.1,68.60700000000003,50.74,3,4
3,Consumer,Oceania,Furniture,Chairs,845.856,2,0.1,18.756,50.74,3,5
1,Home Office,Central,Technology,Machines,510.3060000000001,2,0.15,-24.054000000000016,50.73,3,0
3,Corporate,Central Asia,Furniture,Bookcases,747.3000000000001,5,0.0,283.95,50.73,3,4
3,Consumer,Oceania,Technology,Phones,479.115,7,0.1,148.995,50.73,3,5
0,Consumer,Caribbean,Furniture,Chairs,119.64,3,0.0,45.42,50.724,0,3
2,Consumer,Oceania,Technology,Copiers,256.284,2,0.1,96.804,50.72,0,3
3,Corporate,East,Furniture,Tables,409.272,2,0.4,-81.8544,50.72,1,4
3,Consumer,West,Office Supplies,Storage,811.28,8,0.0,24.33839999999998,50.71,3,6
3,Consumer,Central,Office Supplies,Storage,665.88,6,0.0,13.3176,50.69,3,7
3,Consumer,North Asia,Office Supplies,Storage,342.30000000000007,7,0.0,51.24,50.68,1,4
2,Consumer,Central Asia,Technology,Copiers,526.62,4,0.5,-221.22000000000003,50.68,1,3
3,Consumer,Southeast Asia,Furniture,Chairs,575.6633999999999,6,0.27,-149.91659999999996,50.68,3,6
1,Consumer,Oceania,Office Supplies,Storage,156.249,3,0.1,15.578999999999995,50.67,0,0
2,Consumer,Southeast Asia,Technology,Copiers,463.32,3,0.35,-121.22999999999996,50.66,3,3
3,Corporate,Central,Furniture,Chairs,872.94,3,0.0,226.9644,50.66,3,4
2,Home Office,West,Furniture,Furnishings,327.76,8,0.0,91.77280000000002,50.65,3,5
1,Consumer,South,Office Supplies,Paper,166.56,8,0.0,59.84,50.649,0,0
3,Consumer,West,Furniture,Bookcases,683.332,4,0.15,-40.196000000000055,50.64,3,4
3,Consumer,Central,Office Supplies,Appliances,716.9600000000002,2,0.0,121.88,50.639,3,4
2,Home Office,Southeast Asia,Furniture,Tables,630.585,3,0.55,-140.17500000000018,50.62,1,3
2,Consumer,South,Office Supplies,Appliances,499.58400000000006,3,0.2,43.713600000000014,50.62,1,3
3,Consumer,Central,Office Supplies,Storage,928.8,5,0.1,361.2,50.61,3,5
3,Home Office,South,Office Supplies,Appliances,671.5440000000001,3,0.2,50.36579999999995,50.61,1,4
3,Consumer,Southeast Asia,Technology,Machines,671.9265,5,0.17,177.97649999999993,50.6,3,4
3,Home Office,Central Asia,Furniture,Furnishings,770.7,7,0.0,7.56,50.59,3,5
3,Home Office,South,Furniture,Chairs,417.456,3,0.2,-78.35400000000001,50.58,3,5
2,Home Office,North,Office Supplies,Binders,435.78,9,0.0,130.68,50.58,3,3
3,Consumer,North,Technology,Accessories,459.24,4,0.0,100.92,50.57,1,4
0,Corporate,Africa,Furniture,Bookcases,147.3,1,0.0,10.29,50.56,0,2
3,Consumer,East,Technology,Phones,543.92,8,0.0,135.98000000000002,50.55,3,4
3,Corporate,EMEA,Technology,Phones,492.96,4,0.0,14.76,50.55,3,5
1,Consumer,Central,Technology,Copiers,323.028,3,0.1,143.56800000000004,50.53,1,0
0,Corporate,North Asia,Furniture,Chairs,321.72,7,0.0,25.62,50.51,1,2
2,Consumer,Oceania,Office Supplies,Storage,412.8,2,0.0,132.06,50.51,1,2
0,Corporate,Caribbean,Furniture,Bookcases,494.532,3,0.4,-24.76800000000003,50.507,1,2
3,Consumer,Southeast Asia,Furniture,Chairs,1428.3,4,0.25,-57.18000000000001,50.47,3,4
1,Corporate,Central Asia,Office Supplies,Binders,362.46,7,0.0,36.120000000000005,50.46,3,0
2,Corporate,West,Office Supplies,Storage,763.44,8,0.0,45.80639999999994,50.46,3,5
3,Consumer,Africa,Furniture,Bookcases,387.63,1,0.0,3.87,50.46,1,5
3,Consumer,Central Asia,Furniture,Bookcases,438.84,3,0.0,65.78999999999999,50.45,1,4
3,Consumer,Central Asia,Technology,Phones,364.32,2,0.0,112.92,50.45,1,4
